Year,Film,Nominee,Winner,id
1992,Howards End,Emma Thompson,TRUE,gg-fa-d.csv
1992,Passion Fish,Mary McDonnell,FALSE,gg-fa-d.csv
1992,Love Field,Michelle Pfeiffer,FALSE,gg-fa-d.csv
1992,Lorenzo's Oil,Susan Sarandon,FALSE,gg-fa-d.csv
1992,Basic Instinct,Sharon Stone,FALSE,gg-fa-d.csv
1993,The Piano,Holly Hunter,TRUE,gg-fa-d.csv
1993,Three Colours: Blue,Juliette Binoche,FALSE,gg-fa-d.csv
1993,The Age of Innocence,Michelle Pfeiffer,FALSE,gg-fa-d.csv
1993,The Remains of the Day,Emma Thompson,FALSE,gg-fa-d.csv
1993,A Dangerous Woman,Debra Winger,FALSE,gg-fa-d.csv
1994,Blue Sky,Jessica Lange,TRUE,gg-fa-d.csv
1994,Nell,Jodie Foster,FALSE,gg-fa-d.csv
1994,Mrs. Parker and the Vicious Circle,Jennifer Jason Leigh,FALSE,gg-fa-d.csv
1994,Tom & Viv,Miranda Richardson,FALSE,gg-fa-d.csv
1994,The River Wild,Meryl Streep,FALSE,gg-fa-d.csv
1995,Casino,Sharon Stone,TRUE,gg-fa-d.csv
1995,Dead Man Walking,Susan Sarandon,FALSE,gg-fa-d.csv
1995,Leaving Las Vegas,Elisabeth Shue,FALSE,gg-fa-d.csv
1995,The Bridges of Madison County,Meryl Streep,FALSE,gg-fa-d.csv
1995,Sense and Sensibility,Emma Thompson,FALSE,gg-fa-d.csv
1996,Secrets & Lies,Brenda Blethyn,TRUE,gg-fa-d.csv
1996,The People vs. Larry Flynt,Courtney Love,FALSE,gg-fa-d.csv
1996,The English Patient,Kristin Scott Thomas,FALSE,gg-fa-d.csv
1996,Marvin's Room,Meryl Streep,FALSE,gg-fa-d.csv
1996,Breaking the Waves,Emily Watson,FALSE,gg-fa-d.csv
1997,Mrs Brown,Judi Dench,TRUE,gg-fa-d.csv
1997,The Wings of the Dove,Helena Bonham Carter,FALSE,gg-fa-d.csv
1997,Contact,Jodie Foster,FALSE,gg-fa-d.csv
1997,A Thousand Acres,Jessica Lange,FALSE,gg-fa-d.csv
1997,Titanic,Kate Winslet,FALSE,gg-fa-d.csv
1998,Elizabeth,Cate Blanchett,TRUE,gg-fa-d.csv
1998,Central Station,Fernanda Montenegro,FALSE,gg-fa-d.csv
1998,Stepmom,Susan Sarandon,FALSE,gg-fa-d.csv
1998,One True Thing,Meryl Streep,FALSE,gg-fa-d.csv
1998,Hilary and Jackie,Emily Watson,FALSE,gg-fa-d.csv
1999,Boys Don't Cry,Hilary Swank,TRUE,gg-fa-d.csv
1999,American Beauty,Annette Bening,FALSE,gg-fa-d.csv
1999,The End of the Affair,Julianne Moore,FALSE,gg-fa-d.csv
1999,Music of the Heart,Meryl Streep,FALSE,gg-fa-d.csv
1999,A Map of the World,Sigourney Weaver,FALSE,gg-fa-d.csv
2000,Erin Brockovich,Julia Roberts,TRUE,gg-fa-d.csv
2000,The Contender,Joan Allen,FALSE,gg-fa-d.csv
2000,Dancer in the Dark,Björk,FALSE,gg-fa-d.csv
2000,Requiem for a Dream,Ellen Burstyn,FALSE,gg-fa-d.csv
2000,You Can Count on Me,Laura Linney,FALSE,gg-fa-d.csv
2001,In the Bedroom,Sissy Spacek,TRUE,gg-fa-d.csv
2001,Monster's Ball,Halle Berry,FALSE,gg-fa-d.csv
2001,Iris,Judi Dench,FALSE,gg-fa-d.csv
2001,The Others,Nicole Kidman,FALSE,gg-fa-d.csv
2001,The Deep End,Tilda Swinton,FALSE,gg-fa-d.csv
2002,The Hours,Nicole Kidman,TRUE,gg-fa-d.csv
2002,The Hours,Meryl Streep,FALSE,gg-fa-d.csv
2002,Frida,Salma Hayek,FALSE,gg-fa-d.csv
2002,Unfaithful,Diane Lane,FALSE,gg-fa-d.csv
2002,Far from Heaven,Julianne Moore,FALSE,gg-fa-d.csv
2003,Monster,Charlize Theron,TRUE,gg-fa-d.csv
2003,Veronica Guerin,Cate Blanchett,FALSE,gg-fa-d.csv
2003,Girl with a Pearl Earring,Scarlett Johansson,FALSE,gg-fa-d.csv
2003,Cold Mountain,Nicole Kidman,FALSE,gg-fa-d.csv
2003,Kill Bill: Volume 1,Uma Thurman,FALSE,gg-fa-d.csv
2003,Thirteen,Evan Rachel Wood,FALSE,gg-fa-d.csv
2004,Million Dollar Baby,Hilary Swank,TRUE,gg-fa-d.csv
2004,A Love Song for Bobby Long,Scarlett Johansson,FALSE,gg-fa-d.csv
2004,Birth,Nicole Kidman,FALSE,gg-fa-d.csv
2004,Vera Drake,Imelda Staunton,FALSE,gg-fa-d.csv
2004,Kill Bill: Volume 2,Uma Thurman,FALSE,gg-fa-d.csv
2005,Transamerica,Felicity Huffman,TRUE,gg-fa-d.csv
2005,A History of Violence,Maria Bello,FALSE,gg-fa-d.csv
2005,Proof,Gwyneth Paltrow,FALSE,gg-fa-d.csv
2005,North Country,Charlize Theron,FALSE,gg-fa-d.csv
2005,Memoirs of a Geisha,Zhang Ziyi,FALSE,gg-fa-d.csv
2006,The Queen,Helen Mirren,TRUE,gg-fa-d.csv
2006,Volver,Penélope Cruz,FALSE,gg-fa-d.csv
2006,Notes on a Scandal,Judi Dench,FALSE,gg-fa-d.csv
2006,Sherrybaby,Maggie Gyllenhaal,FALSE,gg-fa-d.csv
2006,Little Children,Kate Winslet,FALSE,gg-fa-d.csv
2007,Away from Her,Julie Christie,TRUE,gg-fa-d.csv
2007,Elizabeth: The Golden Age,Cate Blanchett,FALSE,gg-fa-d.csv
2007,The Brave One,Jodie Foster,FALSE,gg-fa-d.csv
2007,A Mighty Heart,Angelina Jolie,FALSE,gg-fa-d.csv
2007,Atonement,Keira Knightley,FALSE,gg-fa-d.csv
2008,Revolutionary Road,Kate Winslet,TRUE,gg-fa-d.csv
2008,Rachel Getting Married,Anne Hathaway,FALSE,gg-fa-d.csv
2008,Changeling,Angelina Jolie,FALSE,gg-fa-d.csv
2008,I've Loved You So Long,Kristin Scott Thomas,FALSE,gg-fa-d.csv
2008,Doubt,Meryl Streep,FALSE,gg-fa-d.csv
2009,The Blind Side,Sandra Bullock,TRUE,gg-fa-d.csv
2009,The Young Victoria,Emily Blunt,FALSE,gg-fa-d.csv
2009,The Last Station,Helen Mirren,FALSE,gg-fa-d.csv
2009,An Education,Carey Mulligan,FALSE,gg-fa-d.csv
2009,Precious,Gabourey Sidibe,FALSE,gg-fa-d.csv
2010,Black Swan,Natalie Portman,TRUE,gg-fa-d.csv
2010,Frankie & Alice,Halle Berry,FALSE,gg-fa-d.csv
2010,Rabbit Hole,Nicole Kidman,FALSE,gg-fa-d.csv
2010,Winter's Bone,Jennifer Lawrence,FALSE,gg-fa-d.csv
2010,Blue Valentine,Michelle Williams,FALSE,gg-fa-d.csv
2011,The Iron Lady,Meryl Streep,TRUE,gg-fa-d.csv
2011,Albert Nobbs,Glenn Close,FALSE,gg-fa-d.csv
2011,The Help,Viola Davis,FALSE,gg-fa-d.csv
2011,The Girl with the Dragon Tattoo,Rooney Mara,FALSE,gg-fa-d.csv
2011,We Need to Talk About Kevin,Tilda Swinton,FALSE,gg-fa-d.csv
2012,Zero Dark Thirty,Jessica Chastain,TRUE,gg-fa-d.csv
2012,Rust and Bone,Marion Cotillard,FALSE,gg-fa-d.csv
2012,Hitchcock,Helen Mirren,FALSE,gg-fa-d.csv
2012,The Impossible,Naomi Watts,FALSE,gg-fa-d.csv
2012,The Deep Blue Sea,Rachel Weisz,FALSE,gg-fa-d.csv
2013,Blue Jasmine,Cate Blanchett,TRUE,gg-fa-d.csv
2013,Gravity,Sandra Bullock,FALSE,gg-fa-d.csv
2013,Philomena,Judi Dench,FALSE,gg-fa-d.csv
2013,Saving Mr. Banks,Emma Thompson,FALSE,gg-fa-d.csv
2013,Labor Day,Kate Winslet,FALSE,gg-fa-d.csv
2014,Still Alice,Julianne Moore,TRUE,gg-fa-d.csv
2014,Cake,Jennifer Aniston,FALSE,gg-fa-d.csv
2014,The Theory of Everything,Felicity Jones,FALSE,gg-fa-d.csv
2014,Gone Girl,Rosamund Pike,FALSE,gg-fa-d.csv
2014,Wild,Reese Witherspoon,FALSE,gg-fa-d.csv
2015,Room,Brie Larson,TRUE,gg-fa-d.csv
2015,Carol,Cate Blanchett,FALSE,gg-fa-d.csv
2015,Carol,Rooney Mara,FALSE,gg-fa-d.csv
2015,Brooklyn,Saoirse Ronan,FALSE,gg-fa-d.csv
2015,The Danish Girl,Alicia Vikander,FALSE,gg-fa-d.csv
2016,Elle,Isabelle Huppert,TRUE,gg-fa-d.csv
2016,Arrival,Amy Adams,FALSE,gg-fa-d.csv
2016,Miss Sloane,Jessica Chastain,FALSE,gg-fa-d.csv
2016,Loving,Ruth Negga,FALSE,gg-fa-d.csv
2016,Jackie,Natalie Portman,FALSE,gg-fa-d.csv
2017,"Three Billboards Outside Ebbing, Missouri",Frances McDormand,TRUE,gg-fa-d.csv
2017,Molly's Game,Jessica Chastain,FALSE,gg-fa-d.csv
2017,The Shape of Water,Sally Hawkins,FALSE,gg-fa-d.csv
2017,The Post,Meryl Streep,FALSE,gg-fa-d.csv
2017,All the Money in the World,Michelle Williams,FALSE,gg-fa-d.csv
2018,The Wife,Glenn Close,TRUE,gg-fa-d.csv
2018,A Star Is Born,Lady Gaga,FALSE,gg-fa-d.csv
2018,Destroyer,Nicole Kidman,FALSE,gg-fa-d.csv
2018,Can You Ever Forgive Me?,Melissa McCarthy,FALSE,gg-fa-d.csv
2018,A Private War,Rosamund Pike,FALSE,gg-fa-d.csv
2019,Judy,Renée Zellweger,TRUE,gg-fa-d.csv
2019,Harriet,Cynthia Erivo,FALSE,gg-fa-d.csv
2019,Marriage Story,Scarlett Johansson,FALSE,gg-fa-d.csv
2019,Little Women,Saoirse Ronan,FALSE,gg-fa-d.csv
2019,Bombshell,Charlize Theron,FALSE,gg-fa-d.csv
2020,The United States vs. Billie Holiday,Andra Day,TRUE,gg-fa-d.csv
2020,Ma Rainey's Black Bottom,Viola Davis,FALSE,gg-fa-d.csv
2020,Pieces of a Woman,Vanessa Kirby,FALSE,gg-fa-d.csv
2020,Nomadland,Frances McDormand,FALSE,gg-fa-d.csv
2020,Promising Young Woman,Carey Mulligan,FALSE,gg-fa-d.csv
2021,Being the Ricardos,Nicole Kidman,TRUE,gg-fa-d.csv
2021,The Eyes of Tammy Faye,Jessica Chastain,FALSE,gg-fa-d.csv
2021,The Lost Daughter,Olivia Colman,FALSE,gg-fa-d.csv
2021,House of Gucci,Lady Gaga,FALSE,gg-fa-d.csv
2021,Spencer,Kristen Stewart,FALSE,gg-fa-d.csv
2022,Tár,Cate Blanchett,TRUE,gg-fa-d.csv
2022,Empire of Light,Olivia Colman,FALSE,gg-fa-d.csv
2022,The Woman King,Viola Davis,FALSE,gg-fa-d.csv
2022,Blonde,Ana de Armas,FALSE,gg-fa-d.csv
2022,The Fabelmans,Michelle Williams,FALSE,gg-fa-d.csv
2023,Killers of the Flower Moon,Lily Gladstone,TRUE,gg-fa-d.csv
2023,Nyad,Annette Bening,FALSE,gg-fa-d.csv
2023,Anatomy of a Fall,Sandra Hüller,FALSE,gg-fa-d.csv
2023,Past Lives,Greta Lee,FALSE,gg-fa-d.csv
2023,Maestro,Carey Mulligan,FALSE,gg-fa-d.csv
2023,Priscilla,Cailee Spaeny,FALSE,gg-fa-d.csv
2024,I'm Still Here,Fernanda Torres,TRUE,gg-fa-d.csv
2024,The Last Showgirl,Pamela Anderson,FALSE,gg-fa-d.csv
2024,Maria,Angelina Jolie,FALSE,gg-fa-d.csv
2024,Babygirl,Nicole Kidman,FALSE,gg-fa-d.csv
2024,The Room Next Door,Tilda Swinton,FALSE,gg-fa-d.csv
2024,Lee,Kate Winslet,FALSE,gg-fa-d.csv
1950,Three Little Words,Fred Astaire,TRUE,gg-ma-c.csv
1951,On the Riviera,Danny Kaye,TRUE,gg-ma-c.csv
1951,An American in Paris,Gene Kelly,FALSE,gg-ma-c.csv
1952,Singin' in the Rain,Donald O'Connor,TRUE,gg-ma-c.csv
1953,The Moon Is Blue,David Niven,TRUE,gg-ma-c.csv
1954,A Star Is Born,James Mason,TRUE,gg-ma-c.csv
1955,The Seven Year Itch,Tom Ewell,TRUE,gg-ma-c.csv
1956,Around the World in 80 Days,Cantinflas,TRUE,gg-ma-c.csv
1956,The Teahouse of the August Moon,Marlon Brando,FALSE,gg-ma-c.csv
1956,The Teahouse of the August Moon,Glenn Ford,FALSE,gg-ma-c.csv
1956,The King and I,Yul Brynner,FALSE,gg-ma-c.csv
1956,The Court Jester,Danny Kaye,FALSE,gg-ma-c.csv
1957,Pal Joey,Frank Sinatra,TRUE,gg-ma-c.csv
1957,Love in the Afternoon,Maurice Chevalier,FALSE,gg-ma-c.csv
1957,Don't Go Near the Water,Glenn Ford,FALSE,gg-ma-c.csv
1957,My Man Godfrey,David Niven,FALSE,gg-ma-c.csv
1957,Will Success Spoil Rock Hunter?,Tony Randall,FALSE,gg-ma-c.csv
1958,Me and the Colonel,Danny Kaye,TRUE,gg-ma-c.csv
1958,Gigi,Maurice Chevalier,FALSE,gg-ma-c.csv
1958,Gigi,Louis Jourdan,FALSE,gg-ma-c.csv
1958,Teacher's Pet,Clark Gable,FALSE,gg-ma-c.csv
1958,Indiscreet,Cary Grant,FALSE,gg-ma-c.csv
1959,Some Like It Hot,Jack Lemmon,TRUE,gg-ma-c.csv
1959,But Not for Me,Clark Gable,FALSE,gg-ma-c.csv
1959,Operation Petticoat,Cary Grant,FALSE,gg-ma-c.csv
1959,Who Was That Lady?,Dean Martin,FALSE,gg-ma-c.csv
1959,Porgy and Bess,Sidney Poitier,FALSE,gg-ma-c.csv
1960,The Apartment,Jack Lemmon,TRUE,gg-ma-c.csv
1960,Song Without End,Dirk Bogarde,FALSE,gg-ma-c.csv
1960,Pepe,Cantinflas,FALSE,gg-ma-c.csv
1960,The Grass Is Greener,Cary Grant,FALSE,gg-ma-c.csv
1960,The Facts of Life,Bob Hope,FALSE,gg-ma-c.csv
1961,Pocketful of Miracles,Glenn Ford,TRUE,gg-ma-c.csv
1961,The Pleasure of His Company,Fred Astaire,FALSE,gg-ma-c.csv
1961,West Side Story,Richard Beymer,FALSE,gg-ma-c.csv
1961,Bachelor in Paradise,Bob Hope,FALSE,gg-ma-c.csv
1961,The Absent-Minded Professor,Fred MacMurray,FALSE,gg-ma-c.csv
1962,Divorce Italian Style,Marcello Mastroianni,TRUE,gg-ma-c.csv
1962,Billy Rose's Jumbo,Stephen Boyd,FALSE,gg-ma-c.csv
1962,Billy Rose's Jumbo,Jimmy Durante,FALSE,gg-ma-c.csv
1962,That Touch of Mink,Cary Grant,FALSE,gg-ma-c.csv
1962,The Pigeon That Took Rome,Charlton Heston,FALSE,gg-ma-c.csv
1962,Gypsy,Karl Malden,FALSE,gg-ma-c.csv
1962,The Music Man,Robert Preston,FALSE,gg-ma-c.csv
1962,Mr. Hobbs Takes a Vacation,James Stewart,FALSE,gg-ma-c.csv
1963,To Bed or Not to Bed,Alberto Sordi,TRUE,gg-ma-c.csv
1963,Tom Jones,Albert Finney,FALSE,gg-ma-c.csv
1963,The Wheeler Dealers,James Garner,FALSE,gg-ma-c.csv
1963,Charade,Cary Grant,FALSE,gg-ma-c.csv
1963,Irma la Douce,Jack Lemmon,FALSE,gg-ma-c.csv
1963,Under the Yum Yum Tree,Jack Lemmon,FALSE,gg-ma-c.csv
1963,Come Blow Your Horn,Frank Sinatra,FALSE,gg-ma-c.csv
1963,"It's a Mad, Mad, Mad, Mad World",Jonathan Winters,FALSE,gg-ma-c.csv
1964,My Fair Lady,Rex Harrison,TRUE,gg-ma-c.csv
1964,Marriage Italian-Style,Marcello Mastroianni,FALSE,gg-ma-c.csv
1964,The Pink Panther,Peter Sellers,FALSE,gg-ma-c.csv
1964,Topkapi,Peter Ustinov,FALSE,gg-ma-c.csv
1964,Mary Poppins,Dick Van Dyke,FALSE,gg-ma-c.csv
1965,Cat Ballou,Lee Marvin,TRUE,gg-ma-c.csv
1965,The Great Race,Jack Lemmon,FALSE,gg-ma-c.csv
1965,Boeing Boeing,Jerry Lewis,FALSE,gg-ma-c.csv
1965,A Thousand Clowns,Jason Robards,FALSE,gg-ma-c.csv
1965,Those Magnificent Men in Their Flying Machines,Alberto Sordi,FALSE,gg-ma-c.csv
1966,"The Russians Are Coming, the Russians Are Coming",Alan Arkin,TRUE,gg-ma-c.csv
1966,Georgy Girl,Alan Bates,FALSE,gg-ma-c.csv
1966,Gambit,Michael Caine,FALSE,gg-ma-c.csv
1966,The Spy with a Cold Nose,Lionel Jeffries,FALSE,gg-ma-c.csv
1966,The Fortune Cookie,Walter Matthau,FALSE,gg-ma-c.csv
1967,Camelot,Richard Harris,TRUE,gg-ma-c.csv
1967,The Taming of the Shrew,Richard Burton,FALSE,gg-ma-c.csv
1967,Doctor Dolittle,Rex Harrison,FALSE,gg-ma-c.csv
1967,The Graduate,Dustin Hoffman,FALSE,gg-ma-c.csv
1967,L'immorale,Ugo Tognazzi,FALSE,gg-ma-c.csv
1968,Oliver!,Ron Moody,TRUE,gg-ma-c.csv
1968,The Odd Couple,Jack Lemmon,FALSE,gg-ma-c.csv
1968,The Odd Couple,Walter Matthau,FALSE,gg-ma-c.csv
1968,Finian's Rainbow,Fred Astaire,FALSE,gg-ma-c.csv
1968,The Producers,Zero Mostel,FALSE,gg-ma-c.csv
1969,"Goodbye, Mr. Chips",Peter O'Toole,TRUE,gg-ma-c.csv
1969,John and Mary,Dustin Hoffman,FALSE,gg-ma-c.csv
1969,Paint Your Wagon,Lee Marvin,FALSE,gg-ma-c.csv
1969,The Reivers,Steve McQueen,FALSE,gg-ma-c.csv
1969,The Secret of Santa Vittoria,Anthony Quinn,FALSE,gg-ma-c.csv
1970,Scrooge,Albert Finney,TRUE,gg-ma-c.csv
1970,M*A*S*H,Elliott Gould,FALSE,gg-ma-c.csv
1970,M*A*S*H,Donald Sutherland,FALSE,gg-ma-c.csv
1970,Diary of a Mad Housewife,Richard Benjamin,FALSE,gg-ma-c.csv
1970,The Out-of-Towners,Jack Lemmon,FALSE,gg-ma-c.csv
1971,Fiddler on the Roof,Topol,TRUE,gg-ma-c.csv
1971,Harold and Maude,Bud Cort,FALSE,gg-ma-c.csv
1971,The Million Dollar Duck,Dean Jones,FALSE,gg-ma-c.csv
1971,Kotch,Walter Matthau,FALSE,gg-ma-c.csv
1971,Willy Wonka & the Chocolate Factory,Gene Wilder,FALSE,gg-ma-c.csv
1972,Avanti!,Jack Lemmon,TRUE,gg-ma-c.csv
1972,Butterflies Are Free,Edward Albert,FALSE,gg-ma-c.csv
1972,The Heartbreak Kid,Charles Grodin,FALSE,gg-ma-c.csv
1972,Pete 'n' Tillie,Walter Matthau,FALSE,gg-ma-c.csv
1972,Man of La Mancha,Peter O'Toole,FALSE,gg-ma-c.csv
1973,A Touch of Class,George Segal,TRUE,gg-ma-c.csv
1973,Jesus Christ Superstar,Carl Anderson,FALSE,gg-ma-c.csv
1973,Jesus Christ Superstar,Ted Neeley,FALSE,gg-ma-c.csv
1973,American Graffiti,Richard Dreyfuss,FALSE,gg-ma-c.csv
1973,Paper Moon,Ryan O'Neal,FALSE,gg-ma-c.csv
1974,Harry and Tonto,Art Carney,TRUE,gg-ma-c.csv
1974,The Front Page,Jack Lemmon,FALSE,gg-ma-c.csv
1974,The Front Page,Walter Matthau,FALSE,gg-ma-c.csv
1974,Claudine,James Earl Jones,FALSE,gg-ma-c.csv
1974,The Longest Yard,Burt Reynolds,FALSE,gg-ma-c.csv
1975,The Sunshine Boys,George Burns,TRUE,gg-ma-c.csv
1975,The Sunshine Boys,Walter Matthau,FALSE,gg-ma-c.csv
1975,Shampoo,Warren Beatty,FALSE,gg-ma-c.csv
1975,Funny Lady,James Caan,FALSE,gg-ma-c.csv
1975,The Return of the Pink Panther,Peter Sellers,FALSE,gg-ma-c.csv
1976,A Star Is Born,Kris Kristofferson,TRUE,gg-ma-c.csv
1976,Silent Movie,Mel Brooks,FALSE,gg-ma-c.csv
1976,The Pink Panther Strikes Again,Peter Sellers,FALSE,gg-ma-c.csv
1976,The Ritz,Jack Weston,FALSE,gg-ma-c.csv
1976,Silver Streak,Gene Wilder,FALSE,gg-ma-c.csv
1977,The Goodbye Girl,Richard Dreyfuss,TRUE,gg-ma-c.csv
1977,Annie Hall,Woody Allen,FALSE,gg-ma-c.csv
1977,High Anxiety,Mel Brooks,FALSE,gg-ma-c.csv
1977,"New York, New York",Robert De Niro,FALSE,gg-ma-c.csv
1977,Saturday Night Fever,John Travolta,FALSE,gg-ma-c.csv
1978,Heaven Can Wait,Warren Beatty,TRUE,gg-ma-c.csv
1978,"Same Time, Next Year",Alan Alda,FALSE,gg-ma-c.csv
1978,The Buddy Holly Story,Gary Busey,FALSE,gg-ma-c.csv
1978,Foul Play,Chevy Chase,FALSE,gg-ma-c.csv
1978,Movie Movie,George C. Scott,FALSE,gg-ma-c.csv
1978,Grease,John Travolta,FALSE,gg-ma-c.csv
1979,Being There,Peter Sellers,TRUE,gg-ma-c.csv
1979,Love at First Bite,George Hamilton,FALSE,gg-ma-c.csv
1979,10,Dudley Moore,FALSE,gg-ma-c.csv
1979,Starting Over,Burt Reynolds,FALSE,gg-ma-c.csv
1979,All That Jazz,Roy Scheider,FALSE,gg-ma-c.csv
1980,The Idolmaker,Ray Sharkey,TRUE,gg-ma-c.csv
1980,The Jazz Singer,Neil Diamond,FALSE,gg-ma-c.csv
1980,Coal Miner's Daughter,Tommy Lee Jones,FALSE,gg-ma-c.csv
1980,Melvin and Howard,Paul Le Mat,FALSE,gg-ma-c.csv
1980,Hopscotch,Walter Matthau,FALSE,gg-ma-c.csv
1981,Arthur,Dudley Moore,TRUE,gg-ma-c.csv
1981,The Four Seasons,Alan Alda,FALSE,gg-ma-c.csv
1981,"Zorro, The Gay Blade",George Hamilton,FALSE,gg-ma-c.csv
1981,Pennies from Heaven,Steve Martin,FALSE,gg-ma-c.csv
1981,First Monday in October,Walter Matthau,FALSE,gg-ma-c.csv
1982,Tootsie,Dustin Hoffman,TRUE,gg-ma-c.csv
1982,My Favorite Year,Peter O'Toole,FALSE,gg-ma-c.csv
1982,Author! Author!,Al Pacino,FALSE,gg-ma-c.csv
1982,Victor/Victoria,Robert Preston,FALSE,gg-ma-c.csv
1982,Night Shift,Henry Winkler,FALSE,gg-ma-c.csv
1983,Educating Rita,Michael Caine,TRUE,gg-ma-c.csv
1983,Zelig,Woody Allen,FALSE,gg-ma-c.csv
1983,Risky Business,Tom Cruise,FALSE,gg-ma-c.csv
1983,Trading Places,Eddie Murphy,FALSE,gg-ma-c.csv
1983,Yentl,Mandy Patinkin,FALSE,gg-ma-c.csv
1984,Micki & Maude,Dudley Moore,TRUE,gg-ma-c.csv
1984,All of Me,Steve Martin,FALSE,gg-ma-c.csv
1984,Beverly Hills Cop,Eddie Murphy,FALSE,gg-ma-c.csv
1984,Ghostbusters,Bill Murray,FALSE,gg-ma-c.csv
1984,Moscow on the Hudson,Robin Williams,FALSE,gg-ma-c.csv
1985,Prizzi's Honor,Jack Nicholson,TRUE,gg-ma-c.csv
1985,The Purple Rose of Cairo,Jeff Daniels,FALSE,gg-ma-c.csv
1985,After Hours,Griffin Dunne,FALSE,gg-ma-c.csv
1985,Back to the Future,Michael J. Fox,FALSE,gg-ma-c.csv
1985,Murphy's Romance,James Garner,FALSE,gg-ma-c.csv
1986,Crocodile Dundee,Paul Hogan,TRUE,gg-ma-c.csv
1986,Ferris Bueller's Day Off,Matthew Broderick,FALSE,gg-ma-c.csv
1986,Something Wild,Jeff Daniels,FALSE,gg-ma-c.csv
1986,Ruthless People,Danny DeVito,FALSE,gg-ma-c.csv
1986,That's Life!,Jack Lemmon,FALSE,gg-ma-c.csv
1987,"Good Morning, Vietnam",Robin Williams,TRUE,gg-ma-c.csv
1987,Moonstruck,Nicolas Cage,FALSE,gg-ma-c.csv
1987,Throw Momma from the Train,Danny DeVito,FALSE,gg-ma-c.csv
1987,Broadcast News,William Hurt,FALSE,gg-ma-c.csv
1987,Roxanne,Steve Martin,FALSE,gg-ma-c.csv
1987,Dirty Dancing,Patrick Swayze,FALSE,gg-ma-c.csv
1988,Big,Tom Hanks,TRUE,gg-ma-c.csv
1988,Dirty Rotten Scoundrels,Michael Caine,FALSE,gg-ma-c.csv
1988,A Fish Called Wanda,John Cleese,FALSE,gg-ma-c.csv
1988,Midnight Run,Robert De Niro,FALSE,gg-ma-c.csv
1988,Who Framed Roger Rabbit,Bob Hoskins,FALSE,gg-ma-c.csv
1989,Driving Miss Daisy,Morgan Freeman,TRUE,gg-ma-c.csv
1989,When Harry Met Sally...,Billy Crystal,FALSE,gg-ma-c.csv
1989,The War of the Roses,Michael Douglas,FALSE,gg-ma-c.csv
1989,Parenthood,Steve Martin,FALSE,gg-ma-c.csv
1989,Batman,Jack Nicholson,FALSE,gg-ma-c.csv
1990,Green Card,Gérard Depardieu,TRUE,gg-ma-c.csv
1990,Home Alone,Macaulay Culkin,FALSE,gg-ma-c.csv
1990,Edward Scissorhands,Johnny Depp,FALSE,gg-ma-c.csv
1990,Pretty Woman,Richard Gere,FALSE,gg-ma-c.csv
1990,Ghost,Patrick Swayze,FALSE,gg-ma-c.csv
1991,The Fisher King,Robin Williams,TRUE,gg-ma-c.csv
1991,The Fisher King,Jeff Bridges,FALSE,gg-ma-c.csv
1991,City Slickers,Billy Crystal,FALSE,gg-ma-c.csv
1991,Hook,Dustin Hoffman,FALSE,gg-ma-c.csv
1991,Soapdish,Kevin Kline,FALSE,gg-ma-c.csv
1992,The Player,Tim Robbins,TRUE,gg-ma-c.csv
1992,Honeymoon in Vegas,Nicolas Cage,FALSE,gg-ma-c.csv
1992,Mr. Saturday Night,Billy Crystal,FALSE,gg-ma-c.csv
1992,Used People,Marcello Mastroianni,FALSE,gg-ma-c.csv
1992,Bob Roberts,Tim Robbins,FALSE,gg-ma-c.csv
1993,Mrs. Doubtfire,Robin Williams,TRUE,gg-ma-c.csv
1993,Benny & Joon,Johnny Depp,FALSE,gg-ma-c.csv
1993,Sleepless in Seattle,Tom Hanks,FALSE,gg-ma-c.csv
1993,Dave,Kevin Kline,FALSE,gg-ma-c.csv
1993,The Snapper,Colm Meaney,FALSE,gg-ma-c.csv
1994,Four Weddings and a Funeral,Hugh Grant,TRUE,gg-ma-c.csv
1994,The Mask,Jim Carrey,FALSE,gg-ma-c.csv
1994,Ed Wood,Johnny Depp,FALSE,gg-ma-c.csv
1994,Junior,Arnold Schwarzenegger,FALSE,gg-ma-c.csv
1994,"The Adventures of Priscilla, Queen of the Desert",Terence Stamp,FALSE,gg-ma-c.csv
1995,Get Shorty,John Travolta,TRUE,gg-ma-c.csv
1995,The American President,Michael Douglas,FALSE,gg-ma-c.csv
1995,Sabrina,Harrison Ford,FALSE,gg-ma-c.csv
1995,Father of the Bride Part II,Steve Martin,FALSE,gg-ma-c.csv
1995,"To Wong Foo, Thanks for Everything! Julie Newmar",Patrick Swayze,FALSE,gg-ma-c.csv
1996,Jerry Maguire,Tom Cruise,TRUE,gg-ma-c.csv
1996,Evita,Antonio Banderas,FALSE,gg-ma-c.csv
1996,Tin Cup,Kevin Costner,FALSE,gg-ma-c.csv
1996,The Birdcage,Nathan Lane,FALSE,gg-ma-c.csv
1996,The Nutty Professor,Eddie Murphy,FALSE,gg-ma-c.csv
1997,As Good as It Gets,Jack Nicholson,TRUE,gg-ma-c.csv
1997,Liar Liar,Jim Carrey,FALSE,gg-ma-c.csv
1997,Wag the Dog,Dustin Hoffman,FALSE,gg-ma-c.csv
1997,Jackie Brown,Samuel L. Jackson,FALSE,gg-ma-c.csv
1997,In & Out,Kevin Kline,FALSE,gg-ma-c.csv
